epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,36213.2,1.54209,0.83073,1.16119,0.62216,0.57338,0.59236,0.34469,1.14397,0.65407,0.8727,0.005842,0.005842,0.005842
44,37342.7,1.53848,0.82503,1.15791,0.59089,0.56666,0.59384,0.34852,1.14391,0.68331,0.87179,0.005743,0.005743,0.005743
45,38597.5,1.53593,0.82677,1.1591,0.64314,0.54487,0.59301,0.34599,1.14197,0.68101,0.87125,0.005644,0.005644,0.005644
46,38947.4,1.53803,0.82628,1.15639,0.66571,0.55533,0.60198,0.35447,1.14186,0.66646,0.87001,0.005545,0.005545,0.005545
47,39295.1,1.52847,0.8186,1.15283,0.65905,0.56883,0.59092,0.35825,1.13986,0.64622,0.86916,0.005446,0.005446,0.005446
48,40138,1.52442,0.81301,1.15095,0.69791,0.56994,0.62371,0.37239,1.13798,0.63941,0.86918,0.005347,0.005347,0.005347
49,41307.4,1.52383,0.80908,1.1519,0.7254,0.56239,0.64069,0.37582,1.1347,0.6324,0.86713,0.005248,0.005248,0.005248
50,41771.5,1.5175,0.80926,1.14666,0.70005,0.58596,0.6367,0.36925,1.13429,0.63496,0.86682,0.005149,0.005149,0.005149
51,43470.8,1.51763,0.8042,1.15059,0.68393,0.5778,0.63589,0.37328,1.13195,0.63369,0.86557,0.00505,0.00505,0.00505
52,44732.2,1.51477,0.80157,1.14497,0.66294,0.58137,0.63422,0.37275,1.13037,0.63301,0.8649,0.004951,0.004951,0.004951
53,45548.3,1.50555,0.79642,1.1425,0.74162,0.53145,0.62138,0.37282,1.12764,0.6322,0.86493,0.004852,0.004852,0.004852
54,45881.3,1.50566,0.79969,1.14532,0.7332,0.55802,0.62123,0.37707,1.12466,0.64302,0.86393,0.004753,0.004753,0.004753
55,46767.6,1.50282,0.79344,1.14278,0.67865,0.58975,0.63192,0.38234,1.12275,0.65494,0.8631,0.004654,0.004654,0.004654
56,47111,1.49556,0.78638,1.13693,0.67403,0.59133,0.63394,0.38156,1.12118,0.66193,0.86204,0.004555,0.004555,0.004555
57,48464.3,1.49478,0.78913,1.13857,0.74042,0.57969,0.6453,0.38456,1.12036,0.65553,0.86154,0.004456,0.004456,0.004456
58,49473.8,1.49485,0.78732,1.13958,0.71793,0.58994,0.64621,0.39157,1.11877,0.66592,0.86067,0.004357,0.004357,0.004357
59,50210.8,1.49249,0.7871,1.13906,0.72704,0.58128,0.64476,0.39522,1.11693,0.65479,0.86004,0.004258,0.004258,0.004258
60,51586.7,1.48964,0.77826,1.1346,0.74053,0.58982,0.64724,0.39668,1.11588,0.65428,0.85927,0.004159,0.004159,0.004159
61,51979.3,1.48684,0.7769,1.13256,0.7451,0.59411,0.65373,0.39736,1.11464,0.64749,0.85862,0.00406,0.00406,0.00406
62,53305.3,1.48086,0.77371,1.13224,0.70548,0.61515,0.65103,0.39875,1.1134,0.64655,0.85792,0.003961,0.003961,0.003961
63,53681.1,1.47732,0.77217,1.12858,0.72372,0.59332,0.64999,0.39516,1.11207,0.63372,0.85708,0.003862,0.003862,0.003862
64,55256.9,1.47483,0.76389,1.12611,0.75252,0.58986,0.65102,0.39895,1.11073,0.62633,0.85641,0.003763,0.003763,0.003763
65,55628.6,1.47577,0.76756,1.12622,0.70632,0.61133,0.65113,0.3999,1.10996,0.62166,0.8559,0.003664,0.003664,0.003664
66,56526.9,1.47246,0.7659,1.12881,0.72945,0.60093,0.65023,0.39672,1.10953,0.61867,0.85561,0.003565,0.003565,0.003565
67,56873.6,1.46581,0.76079,1.1277,0.71433,0.59905,0.65009,0.39712,1.10825,0.61754,0.85521,0.003466,0.003466,0.003466
