epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,23776,1.38808,0.9489,0.91838,0.42753,0.46129,0.40385,0.22761,1.70625,1.60481,1.06428,0.00050606,0.00050606,0.00050606
57,24235.2,1.40408,0.96911,0.90511,0.54748,0.46206,0.47327,0.27166,1.63162,1.56468,1.0338,0.000495062,0.000495062,0.000495062
58,24723.8,1.39861,0.94373,0.9248,0.48912,0.43639,0.43109,0.24647,1.62465,1.65018,1.02925,0.000484063,0.000484063,0.000484063
59,25218.4,1.38901,0.93787,0.92403,0.53227,0.46358,0.47774,0.26366,1.67583,1.56704,1.06156,0.000473064,0.000473064,0.000473064
60,25646.6,1.36552,0.93564,0.91283,0.45579,0.48784,0.44187,0.26035,1.58436,1.50391,1.01999,0.000462065,0.000462065,0.000462065
61,26081,1.40735,0.93407,0.92247,0.57174,0.45567,0.46128,0.26148,1.6488,1.51701,1.04261,0.000451066,0.000451066,0.000451066
62,26499.8,1.39603,0.91369,0.91742,0.47848,0.46034,0.44161,0.24406,1.71756,1.55355,1.04928,0.000440067,0.000440067,0.000440067
63,26881.5,1.39592,0.9034,0.9263,0.52243,0.45297,0.45708,0.2712,1.55027,1.46019,1.00761,0.000429068,0.000429068,0.000429068
64,27262.6,1.36583,0.88916,0.90796,0.54275,0.43846,0.45596,0.26,1.64574,1.51368,1.0375,0.000418069,0.000418069,0.000418069
65,27665.1,1.35945,0.88547,0.90166,0.52503,0.47287,0.46147,0.26565,1.63541,1.50888,1.02658,0.00040707,0.00040707,0.00040707
66,28108.5,1.35299,0.86172,0.90544,0.48282,0.46929,0.4452,0.25041,1.69368,1.60771,1.0444,0.000396071,0.000396071,0.000396071
67,28544.6,1.35161,0.88742,0.90973,0.51079,0.47711,0.44408,0.24769,1.68775,1.58678,1.05846,0.000385073,0.000385073,0.000385073
68,28973,1.3476,0.85842,0.90706,0.50484,0.47544,0.44755,0.25965,1.61262,1.56607,1.0284,0.000374074,0.000374074,0.000374074
69,29482.8,1.35253,0.87825,0.91198,0.50405,0.45594,0.44334,0.25598,1.64259,1.53942,1.04044,0.000363075,0.000363075,0.000363075
70,29904.1,1.36557,0.87905,0.91246,0.52509,0.4502,0.45135,0.25944,1.61684,1.59989,1.03853,0.000352076,0.000352076,0.000352076
71,30272.2,1.33723,0.85636,0.90487,0.43307,0.42466,0.38635,0.22374,1.60663,1.57075,1.01539,0.000341077,0.000341077,0.000341077
72,30671.4,1.37904,0.87518,0.90375,0.5122,0.47107,0.45476,0.26099,1.62972,1.61736,1.04309,0.000330078,0.000330078,0.000330078
73,31067.2,1.33171,0.86201,0.90436,0.4737,0.44803,0.4275,0.24367,1.65621,1.61999,1.03839,0.000319079,0.000319079,0.000319079
74,31496.7,1.34159,0.84052,0.90566,0.51819,0.44822,0.43801,0.25515,1.61063,1.67908,1.02666,0.00030808,0.00030808,0.00030808
75,31877.7,1.35407,0.86463,0.9098,0.52313,0.47806,0.45282,0.2587,1.65279,1.44458,1.03229,0.000297081,0.000297081,0.000297081
76,32323.7,1.38641,0.87154,0.90047,0.4694,0.4802,0.42586,0.24136,1.67545,1.59154,1.04193,0.000286083,0.000286083,0.000286083
77,32740.4,1.33069,0.82875,0.91639,0.53183,0.45942,0.4536,0.25837,1.65947,1.67,1.04028,0.000275084,0.000275084,0.000275084
78,33154.3,1.3448,0.84391,0.9066,0.51158,0.43737,0.42728,0.24856,1.60919,1.6332,1.02076,0.000264085,0.000264085,0.000264085
79,33563,1.32367,0.82503,0.90524,0.51563,0.43582,0.43736,0.24878,1.6574,1.69752,1.04072,0.000253086,0.000253086,0.000253086
80,33960.5,1.32134,0.82939,0.89662,0.52492,0.45155,0.44991,0.2572,1.66566,1.62937,1.05868,0.000242087,0.000242087,0.000242087
81,34359.5,1.30317,0.79904,0.9074,0.49675,0.47213,0.44503,0.25291,1.6853,1.60443,1.04141,0.000231088,0.000231088,0.000231088
82,34770.3,1.31382,0.81046,0.89568,0.49773,0.46284,0.4401,0.25346,1.66021,1.61239,1.0324,0.000220089,0.000220089,0.000220089
83,35169.7,1.29855,0.80214,0.89845,0.4751,0.48281,0.43516,0.25143,1.64097,1.67632,1.04249,0.00020909,0.00020909,0.00020909
84,35605.6,1.31592,0.80399,0.89917,0.49138,0.46028,0.43691,0.25493,1.60591,1.69506,1.0328,0.000198091,0.000198091,0.000198091
85,36005.7,1.28856,0.79809,0.89486,0.52466,0.47136,0.45372,0.26365,1.60152,1.52273,1.02708,0.000187092,0.000187092,0.000187092
86,36413.2,1.32002,0.81179,0.89356,0.4939,0.47293,0.44612,0.25591,1.64175,1.6859,1.03852,0.000176094,0.000176094,0.000176094
87,36804.6,1.31907,0.79188,0.90286,0.48761,0.4725,0.43832,0.24343,1.7242,1.68286,1.07054,0.000165095,0.000165095,0.000165095
88,37204.8,1.28056,0.78119,0.89773,0.47805,0.48165,0.44089,0.25406,1.65614,1.67433,1.04743,0.000154096,0.000154096,0.000154096
89,37592,1.3024,0.79148,0.89612,0.51459,0.423,0.43234,0.2532,1.62161,1.83935,1.03699,0.000143097,0.000143097,0.000143097
90,37978.7,1.29765,0.77829,0.89421,0.52892,0.43456,0.43962,0.25501,1.63891,1.838,1.03884,0.000132098,0.000132098,0.000132098
91,38496.2,1.27416,0.8003,0.89392,0.4843,0.46837,0.43732,0.2529,1.64006,1.72786,1.04347,0.000121099,0.000121099,0.000121099
92,38853.8,1.28761,0.79513,0.90036,0.50026,0.47392,0.44743,0.26327,1.59393,1.73203,1.02613,0.0001101,0.0001101,0.0001101
93,39206.2,1.26444,0.78955,0.89756,0.49175,0.47903,0.44364,0.24908,1.7032,1.72382,1.06112,9.91012e-05,9.91012e-05,9.91012e-05
94,39622.9,1.26855,0.77471,0.90778,0.49587,0.47336,0.43982,0.25112,1.66915,1.75279,1.04618,8.81023e-05,8.81023e-05,8.81023e-05
95,39954.2,1.25266,0.77261,0.9018,0.49258,0.47715,0.43881,0.24775,1.70683,1.75854,1.06368,7.71034e-05,7.71034e-05,7.71034e-05
96,40276.7,1.27353,0.76469,0.8976,0.50918,0.45741,0.43311,0.24946,1.6498,1.72388,1.05116,6.61045e-05,6.61045e-05,6.61045e-05
97,40686.3,1.27605,0.77229,0.8984,0.49151,0.47511,0.43843,0.2515,1.67715,1.78368,1.04933,5.51056e-05,5.51056e-05,5.51056e-05
98,41087.5,1.26206,0.76725,0.89469,0.50952,0.45673,0.44004,0.25156,1.67442,1.79949,1.04205,4.41067e-05,4.41067e-05,4.41067e-05
99,41467.1,1.27342,0.76777,0.89922,0.48955,0.4699,0.43512,0.25077,1.65008,1.81781,1.04445,3.31078e-05,3.31078e-05,3.31078e-05
100,41880.1,1.24238,0.75987,0.89056,0.48876,0.47324,0.43646,0.25045,1.66178,1.79365,1.05181,2.21089e-05,2.21089e-05,2.21089e-05
