epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1786.1,1.8811,1.02273,1.68714,0.89244,0.86808,0.89327,0.32788,2.17199,1.03449,2.04391,0.0011882,0.0011882,0.0011882
43,1828.42,1.8691,1.00747,1.68459,0.90145,0.81793,0.87884,0.33288,2.12407,1.05532,2.01425,0.0011684,0.0011684,0.0011684
44,1871.17,1.87125,1.01731,1.69586,0.86829,0.84194,0.89046,0.32969,2.1406,1.04361,2.03229,0.0011486,0.0011486,0.0011486
45,1914.21,1.85448,0.99933,1.68657,0.8754,0.7894,0.87016,0.32522,2.14711,1.09508,2.04552,0.0011288,0.0011288,0.0011288
46,1957.37,1.85492,0.99544,1.68507,0.9035,0.86277,0.90084,0.32087,2.17311,1.04138,2.06336,0.001109,0.001109,0.001109
47,2002.97,1.85797,0.99535,1.69519,0.86432,0.86556,0.88502,0.31965,2.14709,1.07887,2.07771,0.0010892,0.0010892,0.0010892
48,2046.26,1.86131,0.97571,1.70752,0.88035,0.86685,0.91137,0.33227,2.16931,0.99946,2.06884,0.0010694,0.0010694,0.0010694
49,2090.74,1.85237,0.96642,1.70594,0.88521,0.84873,0.89978,0.33023,2.17261,1.01852,2.10791,0.0010496,0.0010496,0.0010496
50,2136.56,1.83675,0.96886,1.68649,0.87715,0.81386,0.87458,0.32021,2.16832,1.05527,2.08085,0.0010298,0.0010298,0.0010298
51,2178.95,1.85072,0.97036,1.68665,0.87429,0.82213,0.87479,0.32196,2.18721,1.01833,2.08763,0.00101,0.00101,0.00101
52,2220.76,1.83516,0.95667,1.68778,0.89236,0.86731,0.89649,0.32627,2.20619,0.9875,2.14252,0.0009902,0.0009902,0.0009902
53,2262.8,1.83392,0.97188,1.69471,0.91582,0.85736,0.90794,0.32981,2.16651,1.00315,2.04964,0.0009704,0.0009704,0.0009704
54,2304.35,1.81434,0.96127,1.67481,0.88726,0.86277,0.90995,0.3414,2.15703,1.00715,2.05769,0.0009506,0.0009506,0.0009506
55,2346.52,1.83115,0.92702,1.67975,0.9108,0.86413,0.90815,0.33597,2.18824,0.97102,2.1176,0.0009308,0.0009308,0.0009308
56,2391.81,1.81209,0.94514,1.66175,0.89075,0.88723,0.90962,0.34051,2.16647,0.97313,2.06415,0.000911,0.000911,0.000911
57,2434.96,1.79876,0.92276,1.65325,0.88067,0.86239,0.90365,0.3319,2.1991,0.97987,2.10902,0.0008912,0.0008912,0.0008912
