epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,854.952,2.18575,2.46674,2.62601,0.71513,0.66563,0.72239,0.49619,2.37091,2.43672,2.88442,0.000371313,0.000371313,0.000371313
43,872.956,2.1159,2.40676,2.61484,0.70957,0.65389,0.71317,0.49408,2.44914,2.33823,2.98172,0.000365125,0.000365125,0.000365125
44,891.001,2.07004,2.34842,2.58876,0.72571,0.67953,0.73364,0.46799,2.52604,2.33812,3.06194,0.000358938,0.000358938,0.000358938
45,908.977,2.04195,2.30863,2.57725,0.74354,0.69346,0.74928,0.50814,2.44519,2.15425,2.96643,0.00035275,0.00035275,0.00035275
46,926.949,2.0954,2.38321,2.61816,0.81996,0.65691,0.7798,0.52389,2.36997,2.01664,2.99295,0.000346563,0.000346563,0.000346563
47,944.97,2.141,2.36789,2.61957,0.79908,0.6346,0.7432,0.51261,2.38334,2.15694,2.93837,0.000340375,0.000340375,0.000340375
48,962.881,2.06101,2.29129,2.57043,0.76232,0.69397,0.74948,0.51965,2.3663,2.23088,2.90898,0.000334188,0.000334188,0.000334188
49,980.833,2.04296,2.25091,2.57651,0.80385,0.63809,0.7308,0.49465,2.43482,2.25183,2.99245,0.000328,0.000328,0.000328
50,998.859,2.0138,2.14885,2.55728,0.71067,0.67587,0.73752,0.51897,2.29381,2.30675,2.87289,0.000321812,0.000321812,0.000321812
51,1016.86,1.97535,2.14123,2.53295,0.79439,0.64523,0.74067,0.50442,2.42138,2.44784,2.96636,0.000315625,0.000315625,0.000315625
52,1034.87,2.02715,2.18741,2.5618,0.69806,0.66978,0.7366,0.49868,2.33217,2.52364,2.9291,0.000309437,0.000309437,0.000309437
53,1052.84,1.95707,2.15416,2.52291,0.80457,0.63786,0.7422,0.51219,2.34094,2.21805,2.93814,0.00030325,0.00030325,0.00030325
54,1070.77,1.94673,2.10546,2.52385,0.79055,0.72201,0.80789,0.54605,2.27635,1.83475,2.90752,0.000297063,0.000297063,0.000297063
55,1088.66,1.91135,2.03744,2.50038,0.73983,0.65773,0.74741,0.52691,2.38808,2.18877,2.92899,0.000290875,0.000290875,0.000290875
56,1106.62,1.92597,2.08365,2.50694,0.78798,0.66198,0.75416,0.53068,2.32196,1.98502,2.90848,0.000284688,0.000284688,0.000284688
57,1124.57,1.90274,1.98295,2.46196,0.80684,0.65442,0.75369,0.52888,2.33417,2.15628,2.93081,0.0002785,0.0002785,0.0002785
58,1142.61,1.94282,2.02247,2.49491,0.75496,0.6985,0.77093,0.53632,2.30526,1.97118,2.87682,0.000272313,0.000272313,0.000272313
59,1160.55,1.9302,2.01429,2.50595,0.75671,0.71178,0.76797,0.53887,2.30379,2.03603,2.86793,0.000266125,0.000266125,0.000266125
60,1178.52,1.96269,2.01361,2.49947,0.78207,0.68934,0.74044,0.51769,2.35219,2.16612,2.97569,0.000259938,0.000259938,0.000259938
61,1196.53,1.87666,1.97713,2.45048,0.7261,0.71722,0.7635,0.53092,2.32707,2.07644,2.90872,0.00025375,0.00025375,0.00025375
62,1214.47,1.86645,1.94246,2.43495,0.8151,0.65936,0.76715,0.54876,2.25386,2.12999,2.91361,0.000247563,0.000247563,0.000247563
63,1232.54,1.85006,1.96316,2.42551,0.80759,0.66094,0.76811,0.53771,2.26484,2.05933,2.90395,0.000241375,0.000241375,0.000241375
64,1250.44,1.82281,1.89254,2.44484,0.8296,0.68203,0.78711,0.55015,2.34398,1.88359,2.92346,0.000235188,0.000235188,0.000235188
65,1268.28,1.85885,1.89074,2.43815,0.80511,0.72857,0.78493,0.54173,2.24236,1.87904,2.84467,0.000229,0.000229,0.000229
66,1286.37,1.90027,1.88734,2.43101,0.90988,0.65704,0.79528,0.55772,2.31229,1.93336,2.92605,0.000222813,0.000222813,0.000222813
67,1304.33,1.83425,1.86886,2.42036,0.79899,0.7139,0.80438,0.5569,2.25809,1.96321,2.82441,0.000216625,0.000216625,0.000216625
68,1322.21,1.82221,1.80383,2.41266,0.85334,0.72697,0.7972,0.54554,2.30982,2.00549,2.87716,0.000210437,0.000210437,0.000210437
69,1340.12,1.81477,1.81457,2.42399,0.83062,0.6755,0.77429,0.54173,2.38057,2.07959,2.97161,0.00020425,0.00020425,0.00020425
70,1358.03,1.80018,1.82725,2.40237,0.77261,0.70643,0.7853,0.54906,2.28576,1.9985,2.8849,0.000198063,0.000198063,0.000198063
71,1375.95,1.71847,1.69763,2.35775,0.76677,0.74343,0.78286,0.55777,2.22926,1.96996,2.8605,0.000191875,0.000191875,0.000191875
72,1393.92,1.75912,1.70191,2.38296,0.71727,0.77071,0.79261,0.55498,2.28726,1.85665,2.90569,0.000185688,0.000185688,0.000185688
73,1411.82,1.7579,1.76912,2.38397,0.79275,0.72195,0.8,0.55761,2.26984,1.79042,2.88825,0.0001795,0.0001795,0.0001795
74,1430.09,1.79277,1.76826,2.39072,0.84464,0.69219,0.80228,0.56703,2.25189,1.75094,2.86919,0.000173313,0.000173313,0.000173313
75,1448.51,1.7115,1.73223,2.35857,0.80721,0.68626,0.77624,0.54268,2.29539,1.96691,2.95155,0.000167125,0.000167125,0.000167125
76,1467.22,1.73386,1.68625,2.35219,0.82117,0.70538,0.78322,0.55004,2.29601,2.14512,2.94005,0.000160938,0.000160938,0.000160938
77,1486.98,1.76157,1.70265,2.37621,0.83581,0.71442,0.79838,0.56001,2.26755,1.968,2.93275,0.00015475,0.00015475,0.00015475
78,1506.57,1.69213,1.67713,2.35586,0.79442,0.71029,0.78836,0.55678,2.26443,2.00471,2.90258,0.000148563,0.000148563,0.000148563
79,1525.91,1.68284,1.66041,2.34696,0.82551,0.72023,0.80748,0.56275,2.3057,1.94515,2.91855,0.000142375,0.000142375,0.000142375
80,1545.39,1.68467,1.62505,2.33438,0.82496,0.71252,0.80541,0.5504,2.28658,1.92047,2.96633,0.000136187,0.000136187,0.000136187
81,1565.01,1.67089,1.5975,2.32707,0.83516,0.71366,0.79891,0.57191,2.28226,1.76553,2.93203,0.00013,0.00013,0.00013
82,1584.8,1.60893,1.59261,2.30454,0.84988,0.68524,0.81158,0.57272,2.31858,1.73472,2.94854,0.000123812,0.000123812,0.000123812
83,1604.23,1.66844,1.6091,2.34926,0.78805,0.73667,0.79675,0.5675,2.28331,1.88923,2.89531,0.000117625,0.000117625,0.000117625
84,1622.64,1.66879,1.59983,2.31372,0.82016,0.70159,0.79444,0.57351,2.27556,1.82523,2.84538,0.000111438,0.000111438,0.000111438
85,1642.21,1.60464,1.58791,2.29315,0.81184,0.72195,0.79082,0.57381,2.25186,1.87931,2.89031,0.00010525,0.00010525,0.00010525
86,1661.78,1.65129,1.57177,2.29036,0.85038,0.69803,0.81208,0.58185,2.2561,1.84304,2.89585,9.90625e-05,9.90625e-05,9.90625e-05
87,1681.39,1.63327,1.53916,2.31036,0.85442,0.72253,0.80218,0.56936,2.2914,1.79422,2.93891,9.2875e-05,9.2875e-05,9.2875e-05
88,1701.53,1.58242,1.48336,2.28798,0.7799,0.74281,0.78908,0.56367,2.24221,1.86176,2.87185,8.66875e-05,8.66875e-05,8.66875e-05
89,1721.05,1.60176,1.60201,2.2909,0.86007,0.69157,0.80979,0.57687,2.25786,1.92847,2.88535,8.05e-05,8.05e-05,8.05e-05
90,1740.63,1.55807,1.51886,2.2634,0.82538,0.71712,0.80473,0.56829,2.21982,1.85996,2.88461,7.43125e-05,7.43125e-05,7.43125e-05
91,1807.9,1.2493,1.03178,2.09032,0.84368,0.7536,0.82333,0.57435,2.26598,1.8397,2.96338,6.8125e-05,6.8125e-05,6.8125e-05
92,1828.29,1.20846,0.92289,2.05376,0.85918,0.69756,0.80433,0.57697,2.24028,1.83437,2.94246,6.19375e-05,6.19375e-05,6.19375e-05
93,1848.11,1.18858,0.8698,2.02643,0.83682,0.73886,0.80238,0.5736,2.24167,1.87821,2.9398,5.575e-05,5.575e-05,5.575e-05
94,1867.8,1.19456,0.86164,1.98518,0.84466,0.69502,0.80755,0.5707,2.254,1.91617,2.93133,4.95625e-05,4.95625e-05,4.95625e-05
95,1887.64,1.18215,0.8636,2.02022,0.85203,0.72691,0.81445,0.5827,2.22278,1.8504,2.8901,4.3375e-05,4.3375e-05,4.3375e-05
96,1907.72,1.17636,0.88817,2.03588,0.83986,0.72173,0.80894,0.58018,2.20672,1.87845,2.86816,3.71875e-05,3.71875e-05,3.71875e-05
97,1927.49,1.14324,0.82634,1.97899,0.82566,0.72469,0.80723,0.58066,2.22534,1.95296,2.88636,3.1e-05,3.1e-05,3.1e-05
98,1947.2,1.14995,0.83251,2.01972,0.83023,0.71343,0.80854,0.58215,2.21578,1.93304,2.90298,2.48125e-05,2.48125e-05,2.48125e-05
99,1966.8,1.13214,0.83141,1.99342,0.86959,0.72637,0.81194,0.58365,2.21511,1.91719,2.91956,1.8625e-05,1.8625e-05,1.8625e-05
100,1986.6,1.12988,0.85335,1.97502,0.86234,0.6855,0.80114,0.57668,2.232,1.90696,2.94185,1.24375e-05,1.24375e-05,1.24375e-05
